ax,ay,az,gx,gy,gz,temp,volt,vel
-1.093778,4.908727,8.093430,18.106470,0.071867,0.255017,-0.813778,7.580000,2498.801488

-1.852999,4.139925,11.333891,18.100588,-0.044310,0.235299,-0.726112,7.580000,2620.464249

-1.596732,7.078614,7.348578,18.094706,-0.020062,0.280331,-0.652301,7.584000,2612.575704

-4.022887,3.878868,10.835728,18.103529,-0.137572,0.143903,-0.544384,7.584000,2553.952442

-0.396827,5.054823,14.698894,18.106470,0.161399,0.125783,-0.510277,7.580000,2565.276004

-0.336952,-0.238171,14.631833,18.115294,0.315148,0.461792,-0.648571,7.592000,2718.981755

-4.360585,5.038058,-0.049637,18.103529,-0.148497,-0.046885,-0.711456,7.584000,2661.652239

-1.448241,1.105435,0.848495,18.124117,-0.950816,-0.393019,-0.578758,7.568000,2296.318801

4.843475,4.832086,23.179657,18.106470,0.717773,-0.169457,-0.792461,7.584000,2643.411395

-2.854117,4.968602,-6.044371,18.091763,0.591469,-0.310150,-1.108485,7.584000,2593.544968

-1.141679,0.456385,13.156501,18.097647,-0.145832,-0.069267,-0.629386,7.580000,2418.293239

-0.389642,-0.326786,8.996352,18.094706,-0.061897,-0.479353,-0.866004,7.576000,2503.306292

0.151632,6.391243,13.551680,18.100588,0.473426,-0.147874,-0.471640,7.592000,2600.831558

-2.554740,4.499178,6.325905,18.112352,0.589071,0.170282,-0.172935,7.588000,2660.632243

-1.041088,2.044283,13.187636,18.103529,0.213359,-0.142545,0.299236,7.592000,2596.454731

-3.778595,3.979459,10.208232,18.100588,0.441717,-0.079659,0.519068,7.596000,2693.141796

-1.184789,-2.302677,11.211745,18.112352,-0.476246,-0.529182,0.711453,7.592000,2660.632243

-7.835758,4.149505,4.939188,18.091763,0.102244,-0.147341,0.464443,7.600000,2747.495018

3.430414,-4.154027,9.432246,18.097647,-0.467453,-1.040523,0.200645,7.600000,2668.301280

-5.902977,-2.719411,13.807946,18.115294,-0.861817,-0.358379,-0.049297,7.592000,2534.374841

-3.555858,-4.934804,0.201840,35.771175,0.053482,-0.060741,-0.068749,7.588000,2465.963308

-8.777001,0.377349,4.778722,0.382938,0.053482,-0.060741,-0.068749,7.580000,2592.092523

-1.620682,1.907767,12.208074,18.103529,-0.269737,0.209452,0.433267,7.580000,2346.770233

-2.245783,-4.082177,5.274491,18.112352,-0.297450,-0.038624,-0.057291,7.580000,2427.169998

-2.463729,1.685030,8.059899,18.094706,0.020707,-0.216355,-0.832963,7.580000,2430.143325

-0.301027,-3.804355,18.475840,18.103529,-0.531137,0.105532,-0.864406,7.580000,2408.645234

-5.342543,1.196446,6.900710,18.121176,0.508333,0.510288,-1.155649,7.600000,2660.122457

0.479750,4.384217,8.227551,18.121176,0.200569,-0.697319,-1.183361,7.592000,2483.605799

-5.479059,-3.454682,11.551838,18.094706,0.014312,-0.677068,-0.372782,7.596000,2578.135915

0.973124,2.267020,9.561577,18.091763,0.329803,-0.347188,-0.182262,7.588000,2476.077028

-5.574860,4.147110,4.670947,18.103529,0.020174,-0.114300,0.096458,7.592000,2514.639600

-4.571347,-1.023737,0.201840,35.771175,0.053482,-0.060741,-0.068749,7.576000,2385.883059

0.659376,-3.722924,8.335326,18.094706,-0.015532,-0.667742,-0.019986,7.596000,2519.201612

0.309703,2.278995,6.227709,18.088821,0.122229,-0.104441,0.309095,7.580000,2434.403831

-0.162116,3.603441,16.384987,18.079998,0.073733,-0.015708,0.633114,7.580000,2423.357621

-1.108148,6.101446,12.093113,18.079998,-0.314237,-0.109770,0.612329,7.584000,2392.872593

-5.692215,3.275323,10.795012,18.453527,0.053482,-0.060741,-0.068749,7.588000,2550.200028

1.497633,5.576937,11.592553,18.056469,-0.167149,-0.082324,-0.168672,7.592000,2445.981861

6.069726,3.763907,19.512882,18.053528,-0.101333,0.385051,-0.324286,7.596000,2506.921831

-1.975145,2.300550,8.500583,18.056469,1.001022,0.561982,-0.943811,7.616000,2755.673628

0.877323,4.446488,-5.709068,18.053528,0.232278,-0.161730,-0.677882,7.600000,2690.532692

0.568365,2.468201,4.084167,18.050587,-0.587627,-0.197436,-0.247279,7.592000,2392.460272

-2.188302,10.120289,10.162726,18.056469,-0.033918,0.631529,-0.432470,7.588000,2555.362511

-5.258717,-0.365107,7.271938,18.056469,-0.377388,0.120720,-0.459916,7.588000,2373.647774

-0.207621,-4.103732,15.525175,18.047646,-0.137839,-0.111369,-0.082072,7.576000,2275.994107

-2.724787,-5.095270,11.650034,18.050587,-0.353940,-0.433788,0.094326,7.568000,1070.694718

-6.113739,6.142161,7.789262,18.053528,-0.216711,0.060233,0.237683,7.564000,2175.100143

-3.021769,9.543089,7.101892,18.044704,-0.460525,0.057835,0.587016,7.564000,1336.461945

