Program Time [s],data 0
70.0816,9.7516
70.0935,9.90009
70.1055,9.79711
70.1175,9.80908
70.1295,9.81627
70.1415,9.7061
70.1536,9.84261
70.1655,9.80669
70.1775,9.75639
70.1895,9.81387
70.2015,9.80908
70.2135,9.8019
70.2255,9.77316
70.2375,9.73005
70.2495,9.82106
70.2615,9.79232
70.2735,9.81148
70.2855,9.86177
70.2975,9.77076
70.3095,9.78992
70.3214,9.84022
70.3335,9.81627
70.3455,9.77795
70.3576,9.80429
70.3695,9.81148
70.3815,9.78034
70.3935,9.83782
70.4055,9.78753
70.4175,9.80669
70.4295,9.83064
70.4415,9.76358
70.4535,9.86896
70.4655,9.77795
70.4775,9.82106
70.4895,9.8019
70.5015,9.77795
70.5135,9.81387
70.5255,9.79711
70.5375,9.77076
70.5495,9.79232
70.5615,9.82106
70.5735,9.82585
70.5855,9.74921
70.5975,9.79711
70.6095,9.78034
70.6215,9.82585
70.6335,9.77316
70.6455,9.8474
70.6575,9.77076
70.6695,9.86656
70.6815,9.83304
70.6935,9.94799
70.7055,9.7516
70.7175,9.72765
70.7295,9.8474
70.7415,9.79471
70.7535,9.79471
70.7655,9.83064
70.7775,9.70849
70.7895,9.78513
70.8015,9.78513
70.8135,9.86177
70.8255,9.85938
70.8375,9.79232
70.8495,9.83064
70.8615,9.81148
70.8735,9.85938
70.8856,9.72765
70.8975,9.78513
70.9095,9.79232
70.9215,9.80429
70.9335,9.82585
70.9455,9.82585
70.9575,9.76358
70.9695,9.86417
70.9815,9.80908
70.9935,9.79711
71.0055,9.77076
71.0176,9.86177
71.0295,9.82824
71.0415,9.73005
71.0535,9.78034
71.0655,9.84261
71.0775,9.83543
71.0895,9.76597
71.1015,9.82345
71.1135,9.79232
71.1255,9.87375
71.1375,9.73963
71.1495,9.79232
71.1615,9.78274
71.1735,9.82106
71.1856,9.76118
71.1975,9.81148
71.2095,9.78034
71.2215,9.79471
71.2335,9.85698
71.2455,9.79471
71.2576,9.8953
71.2695,9.72526
71.2815,9.76358
71.2935,9.82106
71.3056,9.76118
71.3175,9.83064
71.3295,9.85459
71.3415,9.79711
71.3535,9.77555
71.3655,9.82824
71.3775,9.7516
71.3895,9.79232
71.4015,9.82824
71.4135,9.85698
71.4255,9.82824
71.4375,9.74681
71.4495,9.7516
71.4615,9.84501
71.4735,9.81866
71.4855,9.82106
71.4975,9.73244
71.5095,9.84501
71.5215,9.754
71.5335,9.78513
71.5455,9.7995
71.5575,9.81148
71.5695,9.82345
71.5815,9.82585
71.5935,9.85698
71.6055,9.72765
71.6175,9.8498
71.6295,9.74681
71.6415,9.87375
71.6535,9.78274
71.6655,9.76837
71.6775,9.79471
71.6895,9.83543
71.7015,9.82824
71.7135,9.84022
71.7255,9.78274
71.7375,9.8019
71.7495,9.8019
71.7615,9.77316
71.7735,9.76118
71.7855,9.8019
71.7975,9.84261
71.8095,9.754
71.8215,9.83543
71.8335,9.81866
71.8455,9.81387
71.8575,9.77316
71.8695,9.82345
71.8815,9.89051
71.8935,9.8019
71.9055,9.83782
71.9175,9.87854
71.9295,9.8953
71.9415,9.83543
71.9535,9.91207
71.9655,9.76118
71.9775,9.84022
71.9895,9.76597
72.0015,9.90249
72.0135,9.82345
72.0255,9.82106
72.0375,9.79711
72.0495,9.81866
72.0615,9.83304
72.0735,9.80908
72.0855,9.79232
72.0975,9.7516
72.1095,9.82585
72.1215,9.77795
72.1335,9.87375
72.1455,9.73723
72.1575,9.84022
72.1695,9.79711
72.1815,9.72765
72.1935,9.78753
72.2055,9.84501
72.2175,9.7516
72.2295,9.77076
72.2415,9.87135
72.2535,9.81148
72.2655,9.83543
72.2775,9.81866
72.2895,9.82585
72.3015,9.81627
72.3135,9.78992
72.3255,9.85219
72.3375,9.71807
72.3495,9.85459
72.3615,9.81387
72.3735,9.76837
72.3855,9.82585
72.3975,9.81627
72.4095,9.79711
72.4215,9.79711
72.4335,9.87135
72.4455,9.77076
72.4576,9.81148
72.4696,9.78034
72.4815,9.82585
72.4935,9.78274
72.5055,9.7995
72.5175,9.79232
72.5295,9.80429
72.5415,9.78992
72.5535,9.90967
72.5655,9.76837
72.5775,9.74921
72.5895,9.79232
72.6015,9.81387
72.6135,9.85459
72.6255,9.76358
72.6375,9.81148
72.6495,9.8019
72.6615,9.83064
72.6735,9.77316
72.6855,9.7516
72.6975,9.77795
72.7096,9.84501
72.7215,9.76597
72.7335,9.8498
72.7455,9.81866
72.7575,9.88093
72.7695,9.82106
72.7815,9.80429
72.7935,9.80429
72.8055,9.77555
72.8175,9.81148
72.8295,9.79711
72.8415,9.82824
72.8536,9.83304
72.8655,9.754
72.8775,9.80429
72.8895,9.82106
72.9015,9.85219
72.9135,9.78274
72.9255,9.73723
72.9375,9.80908
72.9495,9.78034
72.9615,9.82585
72.9735,9.84022
72.9855,9.78753
72.9975,9.82106
73.0095,9.81148
73.0215,9.77795
73.0335,9.83064
73.0455,9.79471
73.0574,9.83064
73.0695,9.81387
73.0815,9.81387
73.0935,9.85938
73.1055,9.80908
73.1175,9.76358
73.1295,9.81148
73.1415,9.83782
73.1535,9.82585
73.1655,9.79711
73.1775,9.77795
73.1895,9.85938
73.2016,9.77795
73.2136,9.86417
73.2255,9.78513
73.2375,9.77316
73.2496,9.76837
73.2616,9.82106
73.2736,9.82106
73.2855,9.74442
73.2975,9.75639
73.3095,9.83064
73.3215,9.77316
73.3335,9.83304
73.3455,9.82345
73.3575,9.85459
73.3695,9.87614
73.3815,9.83543
73.3935,9.8498
73.4055,9.80429
73.4175,9.87854
73.4295,9.82585
73.4415,9.8019
73.4535,9.78753
73.4655,9.78274
73.4775,9.75639
73.4895,9.81627
73.5015,9.78034
73.5135,9.80908
73.5255,9.83782
73.5375,9.74921
73.5495,9.75639
73.5616,9.78274
73.5735,9.77555
73.5855,9.83782
73.5975,9.76358
73.6095,9.71807
73.6215,9.82345
73.6335,9.79471
73.6455,9.754
73.6575,9.83543
73.6695,9.74442
73.6816,9.82106
73.6935,9.82106
73.7055,9.72286
73.7175,9.79471
73.7295,9.79471
73.7415,9.79232
73.7535,9.78513
73.7655,9.8474
73.7775,9.82106
73.7895,9.8498
73.8015,9.85698
73.8135,9.87135
73.8255,9.77795
73.8375,9.78034
73.8495,9.79471
73.8615,9.86896
73.8736,9.82824
73.8856,9.7995
73.8975,9.73963
73.9095,9.84501
73.9215,9.78034
73.9335,9.78034
73.9455,9.81387
73.9575,9.78274
73.9695,9.76837
73.9815,9.82824
73.9935,9.7516
74.0055,9.78513
74.0175,9.76837
74.0295,9.82585
74.0415,9.77555
74.0535,9.80669
74.0655,9.76358
74.0775,9.78753
74.0895,9.82106
74.1015,9.80429
74.1135,9.7995
74.1255,9.79711
74.1375,9.78992
74.1495,9.84022
74.1615,9.79471
74.1735,9.76358
74.1855,9.83304
74.1977,9.7995
74.2096,9.78753
74.2215,9.76597
74.2335,9.78992
74.2455,9.81387
74.2575,9.83064
74.2695,9.82585
74.2815,9.79232
74.2935,9.86656
74.3055,9.78992
74.3175,9.87614
74.3295,9.82585
74.3415,9.80669
74.3535,9.77316
74.3655,9.83304
74.3776,9.82824
74.3896,9.80669
74.4015,9.83782
74.4135,9.78753
74.4255,9.81387
74.4375,9.82585
74.4495,9.76358
74.4615,9.79232
74.4735,9.80669
74.4855,9.81866
74.4975,9.84261
74.5095,9.83304
74.5215,9.80669
74.5335,9.80908
74.5455,9.74921
74.5575,9.69173
74.5695,9.75639
74.5815,9.79232
74.5935,9.83304
74.6055,9.80908
74.6175,9.81866
74.6295,9.8474
74.6415,9.81148
74.6535,9.78034
74.6655,9.85938
74.6775,9.83304
74.6895,9.79471
74.7015,9.83304
74.7135,9.78034
74.7255,9.79711
74.7375,9.80669
74.7496,9.81866
74.7615,9.77316
74.7735,9.84022
74.7855,9.79232
74.7976,9.72286
74.8095,9.89051
74.8215,9.78513
74.8335,9.85698
74.8455,9.77795
74.8575,9.85698
74.8695,9.81387
74.8815,9.8474
74.8935,9.80429
74.9055,9.81866
74.9176,9.8498
74.9296,9.81387
74.9416,9.82824
74.9535,9.81148
74.9656,9.81627
74.9775,9.78753
74.9895,9.83304
75.0015,9.81148
75.0135,9.83064
75.0255,9.8019
75.0376,9.82106
75.0495,9.80669
75.0615,9.8474
75.0735,9.81866
75.0854,9.78992
75.0975,9.79471
75.1095,9.79711
75.1215,9.80908
75.1335,9.80669
75.1455,9.87854
75.1575,9.79232
75.1695,9.78992
75.1816,9.80669
75.1936,9.8019
75.2056,9.7995
75.2176,9.79232
75.2295,9.87135
75.2415,9.74442
75.2535,9.8474
75.2655,9.82106
75.2775,9.82345
75.2895,9.79471
75.3015,9.8019
75.3135,9.78753
75.3256,9.78753
75.3375,9.84022
75.3495,9.78034
75.3615,9.78274
75.3735,9.84022
75.3855,9.78274
75.3975,9.86896
75.4095,9.81148
75.4215,9.88333
75.4335,9.79232
75.4455,9.80429
75.4575,9.73723
75.4695,9.81148
75.4815,9.83304
75.4935,9.80669
75.5055,9.84501
75.5175,9.83543
75.5295,9.73484
75.5415,9.81866
75.5535,9.76358
75.5655,9.82106
75.5776,9.77795
75.5895,9.7516
75.6015,9.8498
75.6135,9.82585
75.6255,9.86656
75.6375,9.78992
75.6495,9.82824
75.6615,9.83304
75.6735,9.83064
75.6855,9.76837
75.6975,9.80908
75.7095,9.8977
75.7217,9.80669
75.7335,9.79711
75.7456,9.84501
75.7575,9.78034
75.7695,9.78513
75.7815,9.84261
75.7935,9.81148
75.8055,9.78992
75.8175,9.78034
75.8295,9.79471
75.8415,9.8498
75.8535,9.7995
75.8655,9.86177
75.8775,9.72286
75.8895,9.74921
75.9015,9.83064
75.9135,9.78992
75.9255,9.79471
75.9375,9.77795
75.9495,9.7516
75.9615,9.80669
75.9735,9.7516
75.9855,9.68454
75.9975,9.83782
76.0096,9.77795
76.0216,9.82345
76.0335,9.76358
76.0455,9.75879
76.0575,9.83782
76.0695,9.76118
76.0815,9.82345
76.0935,9.78034
76.1055,9.7995
76.1175,9.754
76.1297,9.77555
76.1416,9.84501
76.1535,9.78034
76.1655,9.81627
76.1775,9.82345
76.1895,9.78034
76.2015,9.80669
76.2135,9.8019
76.2255,9.81148
76.2375,9.8019
76.2495,9.8019
76.2615,9.81866
76.2735,9.754
76.2855,9.85219
76.2975,9.79471
76.3096,9.78274
76.3215,9.8019
76.3335,9.88333
76.3455,9.78274
76.3575,9.76837
76.3695,9.8498
76.3815,9.76837
76.3935,9.81148
76.4055,9.73484
76.4175,9.82106
76.4295,9.77316
76.4415,9.78034
76.4535,9.79711
76.4655,9.88333
76.4775,9.84261
76.4895,9.81148
76.5015,9.86656
76.5135,9.72765
76.5255,9.71807
76.5375,9.85219
76.5495,9.81387
76.5615,9.76597
76.5735,9.86656
76.5855,9.86177
76.5975,9.80669
76.6095,9.87375
76.6215,9.81387
76.6335,9.87375
76.6455,9.8019
76.6575,9.81148
76.6695,9.81148
76.6815,9.80669
76.6935,9.82585
76.7055,9.85938
76.7175,9.83543
76.7295,9.80429
76.7415,9.83304
76.7535,9.77795
76.7655,9.79232
76.7775,9.80429
76.7895,9.83064
76.8015,9.78513
76.8135,9.78034
76.8255,9.78992
76.8375,9.86177
76.8495,9.81866
76.8615,9.8019
76.8735,9.8019
76.8855,9.81387
76.8975,9.84501
76.9095,9.81387
76.9215,9.78274
76.9335,9.76358
76.9455,9.77795
76.9575,9.85219
76.9695,9.72526
76.9816,9.73244
76.9935,9.74921
77.0055,9.76358
77.0175,9.8474
77.0295,9.78992
77.0415,9.81627
77.0535,9.80429
77.0655,9.77795
77.0775,9.80669
77.0895,9.82585
77.1015,9.84022
77.1135,9.83782
77.1255,9.82106
77.1375,9.82106
77.1495,9.78753
77.1615,9.85219
77.1735,9.79471
77.1855,9.78753
77.1975,9.85459
77.2095,9.83064
77.2215,9.82585
77.2335,9.79232
77.2456,9.85459
77.2575,9.77555
77.2695,9.82585
77.2815,9.79232
77.2934,9.7516
77.3055,9.79471
77.3175,9.84501
77.3295,9.72047
77.3415,9.84261
77.3535,9.80669
77.3655,9.79471
77.3775,9.81387
77.3895,9.80908
77.4015,9.84501
77.4135,9.82585
77.4255,9.80429
77.4375,9.7995
77.4495,9.74442
77.4615,9.78274
77.4735,9.83064
77.4855,9.86656
77.4975,9.8019
77.5095,9.81148
77.5215,9.90249
77.5335,9.73484
77.5455,9.78034
77.5575,9.77316
77.5695,9.81866
77.5815,9.80669
77.5935,9.87614
77.6055,9.78753
77.6174,9.79232
77.6295,9.83304
77.6415,9.85219
77.6535,9.82824
77.6655,9.79711
77.6775,9.74442
77.6895,9.84022
77.7015,9.81387
77.7135,9.81148
77.7255,9.82585
77.7375,9.75879
77.7495,9.7995
77.7615,9.83543
77.7735,9.7995
77.7855,9.8474
77.7975,9.73005
77.8095,9.80669
77.8215,9.86656
77.8335,9.82345
77.8455,9.85219
77.8575,9.81866
77.8695,9.81866
77.8815,9.70131
77.8935,9.76358
77.9055,9.78274
77.9175,9.75639
77.9295,9.74202
77.9415,9.76837
77.9535,9.82345
77.9655,9.72765
77.9775,9.82345
77.9895,9.80429
78.0015,9.76837
78.0135,9.85459
78.0255,9.78034
78.0375,9.82106
78.0495,9.78753
78.0615,9.79232
78.0735,9.84501
78.0855,9.76597
78.0975,9.78034
78.1095,9.82824
78.1215,9.72047
78.1335,9.83543
78.1455,9.78992
78.1575,9.76118
78.1694,9.80669
78.1815,9.74921
78.1935,9.75879
78.2055,9.82345
78.2175,9.73005
78.2294,9.80429
78.2415,9.83304
78.2534,9.81627
78.2655,9.83064
78.2775,9.78034
78.2895,9.82345
78.3015,9.81148
78.3135,9.84022
78.3255,9.89291
78.3375,9.83304
78.3495,9.88812
78.3615,9.83064
78.3735,9.78034
78.3855,9.77795
78.3975,9.86177
78.4095,9.80908
78.4215,9.81387
78.4335,9.77555
78.4455,9.81387
78.4575,9.80429
78.4695,9.77795
78.4815,9.86896
78.4935,9.84261
78.5055,9.84261
78.5175,9.79711
78.5295,9.85459
78.5415,9.86656
78.5535,9.82106
78.5655,9.76837
78.5775,9.80429
78.5895,9.90009
78.6015,9.74202
78.6135,9.76837
78.6255,9.77076
78.6375,9.77316
78.6495,9.81627
78.6615,9.78034
78.6735,9.77076
78.6855,9.76118
78.6974,9.80429
78.7095,9.82585
78.7215,9.78992
78.7335,9.8977
78.7455,9.78274
78.7575,9.86177
78.7695,9.80429
78.7815,9.85459
78.7935,9.77555
78.8055,9.84022
78.8175,9.75879
78.8295,9.78992
78.8415,9.79232
78.8535,9.8498
78.8655,9.79471
78.8775,9.75879
78.8895,9.82106
78.9015,9.77076
78.9135,9.85459
78.9255,9.82585
78.9375,9.76358
78.9495,9.83064
78.9615,9.80429
78.9735,9.78274
78.9855,9.754
78.9975,9.76837
79.0095,9.80908
79.0215,9.78992
79.0335,9.85219
79.0455,9.75639
79.0575,9.87375
79.0695,9.78753
79.0815,9.74442
79.0935,9.754
79.1055,9.85698
79.1175,9.81866
79.1295,9.74681
79.1415,9.84261
79.1535,9.83543
79.1655,9.7995
79.1775,9.81627
79.1895,9.79711
79.2015,9.8019
79.2135,9.81387
79.2255,9.80669
79.2375,9.83064
79.2495,9.81866
79.2615,9.77076
79.2735,9.79711
79.2855,9.83782
79.2975,9.84501
79.3095,9.88093
79.3215,9.78513
79.3335,9.78034
79.3455,9.84022
79.3575,9.78753
79.3695,9.82585
79.3815,9.76358
79.3935,9.85219
79.4055,9.78992
79.4175,9.71328
79.4296,9.82824
79.4415,9.77316
79.4535,9.79711
79.4655,9.84501
79.4775,9.76118
79.4894,9.79711
79.5015,9.82106
79.5135,9.79711
79.5255,9.83064
79.5375,9.83304
79.5495,9.87854
79.5615,9.77555
79.5735,9.85219
79.5855,9.93602
79.5975,9.82106
79.6095,9.79471
79.6215,9.74921
79.6335,9.8019
79.6455,9.78034
79.6575,9.78992
79.6695,9.84022
79.6815,9.78274
79.6935,9.79711
79.7055,9.81387
79.7175,9.80429
79.7295,9.77795
79.7415,9.7995
79.7535,9.78992
79.7655,9.82106
79.7775,9.76597
79.7895,9.76358
79.8015,9.81148
79.8135,9.82106
79.8255,9.8498
79.8375,9.85219
79.8495,9.80429
79.8615,9.80429
79.8735,9.78753
79.8855,9.80429
79.8975,9.83543
